type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
transferFrom,0x06e60ab19c009f5df4a04e9dada0fe61fee5192f,0xd3bdd4c9ef1fdc1d9c465e6159de81b1806dbdaa,0,0,9600000000.0,7930000000.0,7930000000.0,14400000000.0,14400000000.0,False
approve,0xe33694b41424ae03057b1f51f1ea22a8d46412c0,0xac39f7304241e2b60dc77cbf8c9382f421b9f6bd,1150000000.0,0,0,7230000000.0,8380000000.0,1725000000.0,1725000000.0,True
transfer,0xadbb4a168271b9380c68b66bcb351ae771542baa,0x5f07456c335f06c9875bd6c17da9a2589810a532,0,6550000000.0,0,5970000000.0,5970000000.0,9825000000.0,9825000000.0,True
approve,0xcc425177aee42156c48fd963f3b1729df8f65ecd,0xb281e897b83afe60655b98a72d7400ebec2df20f,9550000000.0,0,0,5840000000.0,15390000000.0,14325000000.0,14325000000.0,True
approve,0x6f95721f35ccfc8f3ceded113fa9275049ed119f,0x3636c870b185c53520ae7f0eace0cab4e92229cd,1840000000.0,0,0,9070000000.0,10910000000.0,2760000000.0,2760000000.0,True
approve,0x6b5cf040541977a84b383b148924e527b049a1e9,0x04ae342418a2862454d1c22db72a0eac3543a8fe,4860000000.0,0,0,9570000000.0,14430000000.0,7290000000.0,7290000000.0,True
transfer,0xafd9443d550213c3773fead643d39407d745285b,0xfb9e84b3753e0fa6661ce61c185093d1db0359ef,0,6390000000.0,0,6210000000.0,6210000000.0,9585000000.0,3195000000.0,True
approve,0x6b3162702de919465da34ad8ecfa3c12e955b649,0xc3f60c2748745abff1b25c365145dc9a5979b0fc,990000000.0,0,0,7880000000.0,8870000000.0,1485000000.0,1485000000.0,True
approve,0x28b58433e5979f939e4c5a6cca8ef80a584f3f54,0xbc381f5a802cc7669b33dc2f98e84eae7f563ff5,370000000.0,0,0,370000000.0,740000000.0,555000000.0,555000000.0,True
transfer,0x7793ded1eac1dd2cc4d3a3c8bb375462b9e24225,0x82d79ff2e90a014eee10c8fd52103164988a3981,0,8760000000.0,0,8020000000.0,8020000000.0,13140000000.0,4380000000.0,True
approve,0x723b2cb2b90e29d748df3db985bdf19dda80473d,0x99ad287b63363c6992323bfc5f2762a82890e59c,1240000000.0,0,0,8810000000.0,10050000000.0,1860000000.0,1860000000.0,True
transfer,0x542f569d77c5b792b7cc9eb031ea9e10a2120932,0xc3f9700103f51a89124d374afe884dc42566e844,0,4230000000.0,0,7950000000.0,7950000000.0,6345000000.0,2115000000.0,True
transfer,0x821a9cd6ef0363b35660d313e8e798c6c25a9a8f,0x749b4b392555eb79cf1023d834c3d2ee0473a3fe,0,4870000000.0,0,7130000000.0,7130000000.0,7305000000.0,2435000000.0,True
approve,0xa10b54c225a176a63e6751e99b335a419a93ad04,0x141d68a199983b5bb47ef3fd344e8fe234c25b5a,8440000000.0,0,0,6130000000.0,14570000000.0,12660000000.0,12660000000.0,True
approve,0x077293f551a3c793204c128f0b4cbf5f2babfd44,0x30f11021aed011e58ff0b0c8e70d248d4961b1fa,7530000000.0,0,0,6920000000.0,14450000000.0,11295000000.0,11295000000.0,True
transferFrom,0xef11a2e483e9482cde06392c179f80cbaa045e4f,0x13e15b5561e5f770e33344a67ac4083be92bb76c,0,0,8570000000.0,9770000000.0,1200000000.0,12855000000.0,4285000000.0,True
approve,0x9a6c790e76bbbdf73ae2cba64d9d3d1396c1fbf5,0x7919fcf986ac7c2e08fdefba2266d8951d9b2705,410000000.0,0,0,9230000000.0,9640000000.0,615000000.0,615000000.0,True
transfer,0x835dc734ae83a1de183c73df4778b351e48532b0,0x53a73ea6a590d7dafe3fea89921c1bb08e23eb33,0,9030000000.0,0,5010000000.0,5010000000.0,13545000000.0,4515000000.0,True
approve,0xd7803ad23b5fd302d7b3dd553baf490faa7da915,0x0868b1404c3f7d867c159a19c72135ddfe3df060,9660000000.0,0,0,5190000000.0,14850000000.0,14490000000.0,14490000000.0,True
transferFrom,0x2120b983daf9998c1234ac00c48e39b1d5917b30,0xd344db4e128b94a8e84719ae18968aa0516e9c9f,0,0,6370000000.0,6870000000.0,500000000.0,9555000000.0,3185000000.0,True
transferFrom,0xfe94c747c1d0e9dd5f83f92ca100083797c342c2,0x7c33684140de8ef7840120df894494c1ad47d9cf,0,0,2080000000.0,7840000000.0,5760000000.0,3120000000.0,1040000000.0,True
approve,0x7adb829ac5ae87add765ab9e02dd8e127d595522,0x858825005cc73d0555c024e04c62c1ee90917501,8310000000.0,0,0,6020000000.0,14330000000.0,12465000000.0,12465000000.0,True
approve,0xfdcbe7c054afdc6e308d6444376c100f99936aa4,0x7071b9dcee67e4bef108d6302fa374786c12a47a,1790000000.0,0,0,9920000000.0,11710000000.0,2685000000.0,2685000000.0,True
transferFrom,0x67a055baedf539d554efaf1eacc22143372fe597,0xf7a7227b91f1fa6f7ecd0b8a9e4af7972efc02f4,0,0,1150000000.0,8990000000.0,7840000000.0,1725000000.0,575000000.0,True
transfer,0xa7849e0963533f007cc8c688f579fdeb9a7d148c,0xf5fb2a05b0e542a8653c425d86bf38bb8cb642af,0,5080000000.0,0,7110000000.0,7110000000.0,7620000000.0,2540000000.0,True
transfer,0x7e6d7887e32b277f5efa71785f6dac0d8a600708,0x833775f0e4e3ebad1e5240e7e97bbcd8a1a28319,0,9540000000.0,0,9630000000.0,9630000000.0,14310000000.0,4770000000.0,True
transfer,0xb77fa1e8075e45077020d5152aa7e9464a7ce5f0,0xb86aaa3612ea2fae6e19b6727a75d05547bd4264,0,5900000000.0,0,9710000000.0,9710000000.0,8850000000.0,2950000000.0,True
approve,0x47e3e40fed0ecdb39338942c421adea51b1b18e0,0x126621913fd3cc0df28f1d78f4491700fc5511dc,5960000000.0,0,0,5270000000.0,11230000000.0,8940000000.0,8940000000.0,True
transferFrom,0x076e3133b228cf6b02bff4f7db32e8ce5ce87f37,0xbceda2a9fe23c5d8e65c50fb4e63c2d7241b0d93,0,0,8450000000.0,7870000000.0,7870000000.0,12675000000.0,12675000000.0,False
transferFrom,0x4d28b6e040d9d89ef6351758f5dc0038ccf7e0db,0xd09df18d4d55b2b29197a4d57303159897cd00e6,0,0,3620000000.0,6240000000.0,2620000000.0,5430000000.0,1810000000.0,True
approve,0x4e84e408cd643a0a436fc23e894a5cde8d865967,0x75df59854448160601172d80e4c7e4d5bc1215bd,8810000000.0,0,0,9100000000.0,17910000000.0,13215000000.0,13215000000.0,True
transfer,0x1325a28992f700966b8a81ac06f45fdbe5c9136a,0x958ee1dd35b3f28b92822dbc0b2082e5078501fa,0,9900000000.0,0,9900000000.0,9900000000.0,14850000000.0,14850000000.0,True
approve,0xf48f57989306daf5bab3f1461cd1e84ec43438a7,0x584a92fd3dfcd541454c57ee03d72dca7767479e,7230000000.0,0,0,8320000000.0,15550000000.0,10845000000.0,10845000000.0,True
transfer,0xcc9301e1179857e7f42682d26684f8c26cb9293f,0xb4af2b31defd11c35a95ec4c541f5f36cdc9f6ee,0,5010000000.0,0,7220000000.0,7220000000.0,7515000000.0,2505000000.0,True
transfer,0x577790791b0e05502d60df21db7462596464fa15,0x5bea5e7ec82ae5ec45385ab92b0b47cb479cb023,0,1090000000.0,0,7630000000.0,7630000000.0,1635000000.0,545000000.0,True
transfer,0x1d81ed1935dac25554d12fdb682384ab5eb05546,0xc8163ffddecc7eafd56fe68234973d0708d80cdb,0,7560000000.0,0,8590000000.0,8590000000.0,11340000000.0,3780000000.0,True
approve,0x34ce201a5eb3e834337f047b39381da4a7fbf097,0xcaf5dca276abf64d8ccd1464479afe3db6ac7e05,5460000000.0,0,0,9860000000.0,15320000000.0,8190000000.0,8190000000.0,True
transferFrom,0x530d4e94d25ede9f1b9e35bb9f3bbcd20ce080c3,0x8dbdc375bf5c8ad1fd0465ec8f376c364d2e35ec,0,0,4670000000.0,7460000000.0,2790000000.0,7005000000.0,2335000000.0,True
approve,0x976744e14043f4fba2c48a8b32a4c7ecbec98c5e,0x75aea81eb40e95060dfffcdb203eeea0d8192a07,8290000000.0,0,0,6610000000.0,14900000000.0,12435000000.0,12435000000.0,True
transfer,0xe463469e25e348673687b55c33565c83c59dc707,0xc6f3c76ad843005316e0cfc0c661be2051f60fde,0,7920000000.0,0,6400000000.0,6400000000.0,11880000000.0,11880000000.0,True
transferFrom,0x5b5b5e8586063ab16079029cf2394c77af3de757,0x0b0ab1846aa1fb0afec47717f3e44375aa54fcf0,0,0,9360000000.0,6420000000.0,6420000000.0,14040000000.0,14040000000.0,False
transfer,0x194303ac0184dd95c8004a7fc62c61ca9b406b36,0x2ea5babcfb97afdaf399c81e36f9a6cd848933d8,0,5780000000.0,0,6580000000.0,6580000000.0,8670000000.0,2890000000.0,True
approve,0xa743f378d55cb050b1d727d61b2f5c058b68d47e,0x5d680b4204e78cd207b40cd4b5b55d64a2e85f95,6010000000.0,0,0,7110000000.0,13120000000.0,9015000000.0,9015000000.0,True
transfer,0x2dbdbd4638682a6a67856bf3971acaeffa31434b,0x37bb8e918839fa7dca78ce63a51ce610b34d38bf,0,6720000000.0,0,7300000000.0,7300000000.0,10080000000.0,3360000000.0,True
transferFrom,0x586d123d34d022646a2cc3befd41312a6bb024e7,0x2c9f05632b03f2e88531039f8a1433b91eabe1cf,0,0,650000000.0,8560000000.0,7910000000.0,975000000.0,325000000.0,True
transferFrom,0x02494113a3bb904e69ce053385f697123d2fdf16,0x85d5f07b81a13b71db502a598b542b524cf0d969,0,0,250000000.0,7560000000.0,7310000000.0,375000000.0,125000000.0,True
transferFrom,0x2cb5273f880195c1e02d66e95dac9bcf7041cef9,0x1d456927d78175c4fd2d561fed87d2e2df76d5ac,0,0,9800000000.0,5200000000.0,5200000000.0,14700000000.0,14700000000.0,False
transferFrom,0x3e5f4ff8ff0ec8a781c04c8e61d80aacf48cc61f,0xb836410b82a77209bc8eb5b516ae763aa3c287a3,0,0,1530000000.0,5360000000.0,3830000000.0,2295000000.0,765000000.0,True
transfer,0x2da86a689e2d85ccae58df72bbc0f61e8bf9ba3c,0xf073823309ae7ef12f4bfbea3385d41a42b49b2e,0,3770000000.0,0,8380000000.0,8380000000.0,5655000000.0,1885000000.0,True
approve,0x0b3c91b3ecc4987b9cc781681d79f377e38f4285,0xbeae3ea8f9c77e9c8368441bb6e745b5fb615920,9220000000.0,0,0,7720000000.0,16940000000.0,13830000000.0,13830000000.0,True
transfer,0xa8d512676a17b0adb71e0e0a658080a018de7bd6,0x85ec38a6aee1bdd0c967f97b3f1df5140e05bd0b,0,4550000000.0,0,6000000000.0,6000000000.0,6825000000.0,2275000000.0,True
approve,0x9581f20bd1a21fb68d96f0fde8939a63c099262d,0x8e4cf87f2af732b1c154beb13aca2f277bf4a16b,5630000000.0,0,0,7380000000.0,13010000000.0,8445000000.0,8445000000.0,True
transfer,0x2d4db3b3f3194cbddd8f2410274241ff9e4fea28,0x5d872d0634eb881e8e12aac9d75602671e1c69b5,0,620000000.0,0,6910000000.0,6910000000.0,930000000.0,310000000.0,True
transfer,0xfe1c28ba4184ceb6f4a1a08b1ce086a6ff216995,0xe11457a93ae0ad05081f8d8fdc8b7e7a490d4616,0,6590000000.0,0,8910000000.0,8910000000.0,9885000000.0,3295000000.0,True
transferFrom,0x4f25e96af692bad4e0352d50ae5b4a1b5723c689,0x1b22f0bd696cf80150cf5a26047ebc8480fa408b,0,0,9250000000.0,9250000000.0,0.0,13875000000.0,4625000000.0,True
approve,0x648f2be7dcf4ea0cc7ab2356df661d6da04e1358,0x1f7e79fac24e0136145adb7a049444ebad7ab82a,8460000000.0,0,0,9090000000.0,17550000000.0,12690000000.0,12690000000.0,True
transferFrom,0x0d56ce5811047e4e48421a42be7b4dc21ad03f4b,0x21f4f91687e9c33c40c5d380710774691004c6c9,0,0,4170000000.0,7380000000.0,3210000000.0,6255000000.0,2085000000.0,True
transferFrom,0x33fb9503e15f3fbd99e0cf0c18c19917ada8012a,0x065257640a0392f658cd25e5dda46c6840dc61d0,0,0,4420000000.0,7750000000.0,3330000000.0,6630000000.0,2210000000.0,True
approve,0x541fe5eda8aa5a1573f46d7f4356967a4f368ed1,0x97fccc1884b237dc1ae760630c3cc4cdd5fc8fb7,2330000000.0,0,0,5730000000.0,8060000000.0,3495000000.0,3495000000.0,True
transfer,0xe1a837fa9475dd807101fb6ad17cfc4d647f0d06,0x6192d1e303ed84d5e4b134beee49a7cf7d83b810,0,5350000000.0,0,9520000000.0,9520000000.0,8025000000.0,2675000000.0,True
approve,0x7cf48726d6096e41cc80aa54b1cfcdf486cb524c,0xea6b9943816dcae5581eb1711dc5573eecdb3ee8,4150000000.0,0,0,6470000000.0,10620000000.0,6225000000.0,6225000000.0,True
transferFrom,0xef7e1cfbcbb31c0fe581043c45b258564f593bde,0x7343619809d2391cf18690f2bdcb6995757f89e9,0,0,7060000000.0,9660000000.0,2600000000.0,10590000000.0,3530000000.0,True
transferFrom,0x65bbbb73574fb2df210c86bf5d081afeb6362073,0xd55696f988a34ad2b97763d3b0f33a8d2ad0cf4f,0,0,6880000000.0,7460000000.0,580000000.0,10320000000.0,3440000000.0,True
transfer,0x24c4da0ac30df0610d8726bef865c1ba205d6d66,0x7a0441e4d6d0ecce2f6922852210b1cf5bbbd8a7,0,4670000000.0,0,7290000000.0,7290000000.0,7005000000.0,2335000000.0,True
transferFrom,0xac19455345388893041681ebd8743b346f1a3d36,0xa7004d590e15a3209b547d85fea7e17e779f7653,0,0,3280000000.0,7010000000.0,3730000000.0,4920000000.0,1640000000.0,True
transferFrom,0x1398068449794bbae800498fb25317dcbff78436,0x1043a8a8268020ea8a50d37769359e1ca7581d74,0,0,1780000000.0,9570000000.0,7790000000.0,2670000000.0,890000000.0,True
approve,0x6056a4e21665b6d9534162b75a9b3fb6ad834bd1,0xf4efa0e8a247100192e5a9502642bcfabc849c11,8090000000.0,0,0,7990000000.0,16080000000.0,12135000000.0,12135000000.0,True
approve,0x5466041d98d2ce067dc45defe58428239b58946a,0x414368b3a7e500f2acd93308f93cc6ce84621a9f,1220000000.0,0,0,7940000000.0,9160000000.0,1830000000.0,1830000000.0,True
transfer,0x89e32341103a5e4aee3fda55597a7e50cc4b47d1,0x4e8fa5a3cb6a7d0e3587da0e8cedd09a9377870e,0,8270000000.0,0,8130000000.0,8130000000.0,12405000000.0,4135000000.0,True
approve,0x278b2351cb824d0119a12dfcf91ed1eb0cb0f2fd,0xdc17758c900d8760ae2e87ac75a30b1fd35b15f4,8860000000.0,0,0,6970000000.0,15830000000.0,13290000000.0,13290000000.0,True
transferFrom,0x5528f3e6aec3f099e470b58830bcd1f2f487feef,0xec36eeaac2edc433b4cca32b150f216f3c202152,0,0,4430000000.0,6780000000.0,2350000000.0,6645000000.0,2215000000.0,True
transferFrom,0x8d3848393cea0e972285d90cd0c51b4aca4aae0a,0xb3470bb26bdc8b0e6c08cd12124b61dde36ce507,0,0,2560000000.0,9490000000.0,6930000000.0,3840000000.0,1280000000.0,True
transferFrom,0xaeac897a2434cfe3394e27c5ecbfb39d2ea708fb,0xf4ca3321d6b5d6de82aaa6bc3a1aa2620804a9b5,0,0,17974000000.0,8170000000.0,8170000000.0,7155000000.0,7155000000.0,False
approve,0xb2b5bc2350f9776767f65a5b5ce627ba80bdd912,0xe61736f9fb83df44ff46b711b61a74ac890a5c26,1720000000.0,0,0,8710000000.0,10430000000.0,2580000000.0,2580000000.0,True
approve,0x3bb3b2913ccd491a7b44bae34bab58869e3545e1,0xc97cd962304725b9774451beee9929de04cc4532,2880000000.0,0,0,9030000000.0,11910000000.0,4320000000.0,4320000000.0,True
approve,0xecf7ccefb307a79305133daabc55fc1b5dc507af,0x07f0ffc32263ca4aca9ad1b5f515a7de5aa72381,560000000.0,0,0,9410000000.0,9970000000.0,840000000.0,840000000.0,True
transfer,0xb7126d875d9084e490598141408e60bbf71b47dd,0x685c3ac7d41580fbbff863768798b378d385e90f,0,6830000000.0,0,5000000000.0,5000000000.0,10245000000.0,3415000000.0,True
transfer,0x5416ee6930436dd7bf20d9df893a2dffb6e8e598,0x6fd2a2b0f685ca7225d89618cacfdebb5c64d1bb,0,5760000000.0,0,5760000000.0,5760000000.0,8640000000.0,2880000000.0,True
transfer,0x82ce933a73961ab1016f5d829426355c47b5235a,0x22d676b51869d1b309eb67a857e28e2d33ce4ba4,0,3510000000.0,0,7740000000.0,7740000000.0,5265000000.0,1755000000.0,True
approve,0x71abadf2ec6b0e73e83e831ed31b9a6b3ce27518,0xb4cb16e49dafd915cd94467e6f9012fc57f7aa98,9990000000.0,0,0,6960000000.0,16950000000.0,14985000000.0,14985000000.0,True
approve,0xc1d81bd64a5c712296c6ffc06d5349a6451d044c,0x2be076bd93a22dfd187284be7979985bc88feef3,6770000000.0,0,0,9810000000.0,16580000000.0,10155000000.0,10155000000.0,True
transferFrom,0x76834f6dbe3fc5497e539ae43e7fc9023fed6db0,0x43189df477d0f42014c9e73b0b65b6a3b0bcc46d,0,0,7360000000.0,6660000000.0,6660000000.0,11040000000.0,11040000000.0,False
transferFrom,0xd3173802fa397c868e6b91342029cff52dbbb2c9,0x4f5d94c66a731d4dda78b6173acdd545f3574e45,0,0,6210000000.0,6130000000.0,6130000000.0,9315000000.0,9315000000.0,False
transfer,0xb81755650c0675e714e4fbe6b045fae8cca6eec5,0x90261f6a2b389e806d139dd21ac50cc864372748,0,7500000000.0,0,5120000000.0,5120000000.0,11250000000.0,11250000000.0,True
transfer,0x076a579fe5be72f48ebee5862e4159dbe648a421,0xc76adec669dfb8e840a00a81a4a92123b0ecf07c,0,8400000000.0,0,9370000000.0,9370000000.0,12600000000.0,12600000000.0,True
approve,0x252746c422acc02d62cc8f8399986777c8583e65,0xcfd2515c97457229aa2cc5a5a04a3035067285d6,7860000000.0,0,0,6210000000.0,14070000000.0,11790000000.0,11790000000.0,True
transferFrom,0x2989fef99dda89eec280ce78e512ae2cf1e2aad6,0x001949e8b4d7c19587325454cc434993fedf945f,0,0,4100000000.0,9320000000.0,5220000000.0,6150000000.0,2050000000.0,True
transfer,0x3861c905d62b99ee47d1b79b78ce8b06a6304b76,0xbedca844ac4b0995342ad1f303e45266373f4b99,0,3230000000.0,0,9730000000.0,9730000000.0,4845000000.0,1615000000.0,True
approve,0xb2c18b610079613a6f6dd5cb0f856cf22d075c54,0xaa1856a5ca2c000fb97ca3af12bd4af1cf07aa2c,1160000000.0,0,0,6520000000.0,7680000000.0,1740000000.0,1740000000.0,True
transfer,0x10ed328add36094f9de105a26b3146ab5297fadd,0xa94690e438e79475b7be2840a6d3998b8b259ccb,0,7740000000.0,0,9270000000.0,9270000000.0,11610000000.0,3870000000.0,True
transferFrom,0xe9812db0f30894465eaf614fec8c7cfc46a063c8,0xd73a132e929466585270b85804961b4dc1173c26,0,0,8660000000.0,7720000000.0,7720000000.0,12990000000.0,12990000000.0,False
transfer,0xf9622c16b1e24a670fa106b6c4dfd51b732e0abd,0x5ee4826fe66477ad874ca132bc667717922f8840,0,3520000000.0,0,7910000000.0,7910000000.0,5280000000.0,1760000000.0,True
approve,0xd11617c9ff9c17d82bd1b8b1d10a08d7a1acd91f,0x962f90233bac19584a8e6fee401dd393aec418f4,6830000000.0,0,0,8220000000.0,15050000000.0,10245000000.0,10245000000.0,True
approve,0xe8fa2a2d509a63e3722e13ae3facf173f10680f9,0x74f57c11b58b35a60a1f757c7726bab6c7c2a493,950000000.0,0,0,7660000000.0,8610000000.0,1425000000.0,1425000000.0,True
transferFrom,0xf3a63ea6a9022d31b216dbfe2090440bddf4e3c5,0x87051bb558e7ed80270b3e575472b1f67eea7139,0,0,4900000000.0,7080000000.0,2180000000.0,7350000000.0,2450000000.0,True
approve,0x9208a736898de48574a237d6028880c2d2e03ab5,0xfb2218bb6aff54d911441656be897a4b338d9b44,2870000000.0,0,0,8880000000.0,11750000000.0,4305000000.0,4305000000.0,True
transfer,0xf43598150df1fa50b1d729e5f663302c6a9f6e71,0x6344d2be59619fb241f8e22ade4d6c36e85ccf3a,0,6850000000.0,0,8110000000.0,8110000000.0,10275000000.0,3425000000.0,True
approve,0x5a52532bc672ca50062f6b343c65272b4b3abca3,0x3218327542db08675f5bb22971f9a1be9a0d0d63,3800000000.0,0,0,7940000000.0,11740000000.0,5700000000.0,5700000000.0,True
transfer,0x1dac8920d0fff21353e0e3e602b7eb34320d13dc,0x3009ca106ce2cb11ce6d9ece5380eaa5f8bb7730,0,6560000000.0,0,8300000000.0,8300000000.0,9840000000.0,9840000000.0,True
approve,0x6155b668950c704702d8e1e02745276e86e6fcc4,0x44237a013b6864085033ff7c52c07e6b7e994c19,5350000000.0,0,0,9200000000.0,14550000000.0,8025000000.0,8025000000.0,True
transferFrom,0x24fa7dda9508f0b3ea16a46a9f047cb5dd79ca15,0x9c974a4d324bf3cd30e47b83c6c113686921784c,0,0,9920000000.0,9920000000.0,0.0,14880000000.0,4960000000.0,True
transferFrom,0x4b49c79b991923d3ba88c4ccf84a758ad339baf9,0x67edb34a9f10c6a4332e43b0d19c2f1f0c37a380,0,0,2770000000.0,5380000000.0,2610000000.0,4155000000.0,1385000000.0,True
transferFrom,0x4e96533555a65cd6a1f357754ecc8a63d22b8438,0x901508a3e100f2512d989eca7c473c41e6892e8b,0,0,4480000000.0,8570000000.0,4090000000.0,6720000000.0,2240000000.0,True
transfer,0xdaa01e9426dd6076805b87c4b4f24f46fb4fa852,0x115d2d52e8461d94a31626b14de82c370ac6ca34,0,5990000000.0,0,8050000000.0,8050000000.0,8985000000.0,2995000000.0,True
transferFrom,0xf0797dfcb909a9396f01eab9050e47cd44852dfb,0x9fd5b450d394b204b43c0c655352821aaba8823c,0,0,7750000000.0,8270000000.0,520000000.0,11625000000.0,3875000000.0,True
transfer,0x50c1ca3265b8a57513b74ff41445551de6fe6245,0x5f568218696c35098ed2a4fc494d7cbc8050a179,0,6960000000.0,0,7660000000.0,7660000000.0,10440000000.0,3480000000.0,True
transfer,0xae32b113381c9ccc8973991688f15e692460f385,0xe854ace1dd0fe685513c224dc36985bfcfca39f2,0,8890000000.0,0,7840000000.0,7840000000.0,13335000000.0,13335000000.0,True
approve,0x207f434c2d239d63c7053bda7c9c0ae99958568b,0x88ddca18d797ed423fa52f2842d0b29efd24c80d,8670000000.0,0,0,8400000000.0,17070000000.0,13005000000.0,13005000000.0,True
transfer,0x9e19235d843ccb738d2f40472ba373143846c6d0,0xe57174026b45620657eb2124f22c17c07c6caa39,0,8720000000.0,0,8920000000.0,8920000000.0,13080000000.0,13080000000.0,True
transfer,0xc0f7ca9120e35148ae2caf10f4f67deb56eae9bb,0x4b46ee26b22a9b60142112a5a370b47c78c074cb,0,880000000.0,0,8620000000.0,8620000000.0,1320000000.0,440000000.0,True
transfer,0xca810b0ffbbffc9395034c0d192667b538ffc79a,0x699462fdfaec61be4b2eda00e7a6609e0bd6927b,0,7500000000.0,0,9080000000.0,9080000000.0,11250000000.0,3750000000.0,True
transferFrom,0xbeca948abaccfb56535e145c008454d77bab6725,0xe28014d8e7e7123823ad035caf0c9763f93f2d94,0,0,2520000000.0,8140000000.0,5620000000.0,3780000000.0,1260000000.0,True
transferFrom,0x6e7bef47260474991f7966b3dc8ead8aa096d46a,0x84dfc4895eac86e75b7a595e64b7aab8f495bacc,0,0,80000000.0,7080000000.0,7000000000.0,120000000.0,40000000.0,True
transferFrom,0xd2a3d6e7492797734d7af3821567b262b36c1d4b,0x02986e042b1c6b50c13f10ef5f2e92380c40dfb8,0,0,2360000000.0,9660000000.0,7300000000.0,3540000000.0,1180000000.0,True
transferFrom,0x64b07498125ffa4697ecb69c216d3ad872b91e5a,0x7dff87db862fa0875868b6e82675138c03dfdff8,0,0,8320000000.0,6360000000.0,6360000000.0,12480000000.0,12480000000.0,False
transferFrom,0x30270cfc5c67b2bfe3c9a6d93509e47498bb908d,0x99a79ef237d0c2c4f67c87704b67e995ac3f0a07,0,0,9740000000.0,8890000000.0,8890000000.0,14610000000.0,14610000000.0,False
transfer,0x2d6c0cf543dc8563ed26b0bca5e67694cd4a3c49,0xd2d36c35c26b3cfe0e3cfe21031db44932f13ec7,0,3640000000.0,0,8110000000.0,8110000000.0,5460000000.0,1820000000.0,True
transferFrom,0xa8611ea5ec6a03abdc29381ea92e5616bea2a9e9,0xd032e3ff6f738a2b20af8f5886c8ec78a9a664bf,0,0,810000000.0,9660000000.0,8850000000.0,1215000000.0,405000000.0,True
transfer,0xd7683302d6e7f4cf57d474e98b4131389fa7ba65,0xe2131a52d99b49727f24f74360775ba6eddd2966,0,3120000000.0,0,7440000000.0,7440000000.0,4680000000.0,1560000000.0,True
transfer,0xec35cc460f62a321e9844758aa19cc0d4a36948d,0x861d4ee8b29069c6c119f82557711f9e82a0b33e,0,3910000000.0,0,9970000000.0,9970000000.0,5865000000.0,1955000000.0,True
approve,0x80ae3dc5fedb45d674b2e56be7eca278fc456c17,0x211bb8ddc6ac40ff92fb69d93a0d50791a44fb63,1700000000.0,0,0,6210000000.0,7910000000.0,2550000000.0,2550000000.0,True
transfer,0xd916e462108ad034c46840aa4cd3c3dd830d744f,0xee3b5f83d51e5704ca5d167691f8956852162910,0,1820000000.0,0,5170000000.0,5170000000.0,2730000000.0,910000000.0,True
transferFrom,0x4517ff2be8a84bc0830b2cef885ae4fc63f73f1f,0xe148f405ec7195b1d736d9c4f6895f85b842f22e,0,0,4310000000.0,6960000000.0,2650000000.0,6465000000.0,2155000000.0,True
transferFrom,0x873404ea14a38faaf8e46171dab3a95e8a5670aa,0xdf002f3ef9d1f4cf9a99e7ee6e3cfc236dcf7cde,0,0,11151000000.0,5310000000.0,5310000000.0,7965000000.0,7965000000.0,False
transfer,0xbd1fb52f6ea64919a39020418af7557c700cbf39,0xea3429f0d1510208ee5998bb35610f8ff15a6804,0,6920000000.0,0,8060000000.0,8060000000.0,10380000000.0,3460000000.0,True
approve,0x24193342f46b9306dd854c8e97409160b4d6b9c2,0x468f9931e6e7deb4ead0cbc4c11ced21d0ace962,8600000000.0,0,0,5540000000.0,14140000000.0,12900000000.0,12900000000.0,True
approve,0x69ba53dbbbedaa9fdf7f2f14975c7a8343ace476,0xf6b7e353677a0810be21ce0e609fde5b2d33e17d,4860000000.0,0,0,5410000000.0,10270000000.0,7290000000.0,7290000000.0,True
approve,0x7916e8bb463d781211d34fe35e32ff5b61f8e758,0x252eca1013ac5f5f2d8d41af127ed8c719941670,9790000000.0,0,0,5490000000.0,15280000000.0,14685000000.0,14685000000.0,True
transferFrom,0xebfcf9ba4e8da41fe15e55545cedb86e603146fb,0xe6cb48301271aed61f71284e065375f103e57918,0,0,5580000000.0,9580000000.0,4000000000.0,8370000000.0,2790000000.0,True
transfer,0xde12ce9f968a664c6e6f050ea2f26507e257eeb5,0x1a048095821c141790a6cc6fd7ce84501eecb3d1,0,5220000000.0,0,9780000000.0,9780000000.0,7830000000.0,2610000000.0,True
transferFrom,0xc3d255d04266b670105d2831d71752cbb57d9f18,0xfb979890a8db0ef8578944865f906160bfb17d0e,0,0,3210000000.0,6020000000.0,2810000000.0,4815000000.0,1605000000.0,True
transfer,0xef9e30f1ca315c14994991ce8bd1aa1de918b75c,0x83131bbe3d33d62068564b6457c720d051da4b6e,0,4860000000.0,0,9470000000.0,9470000000.0,7290000000.0,2430000000.0,True
approve,0x9a4e078570adcb0e06dde757c587642a0897e702,0x3bc07bca8d652199d17482296f0cbd1289c01ce7,5190000000.0,0,0,9360000000.0,14550000000.0,7785000000.0,7785000000.0,True
transfer,0xfc4837ad481f4770271653693cfdcef847b5603e,0xa51f1e2549ad713bb6657f43dc348b617d98d9c9,0,8520000000.0,0,6590000000.0,6590000000.0,12780000000.0,12780000000.0,True
