type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
transfer,0x83304368f3bdc8575d435171c6f8654d2b100f4c,0xd9969ba36ac6d649501918be54258e04beb0ea60,0,7270000000.0,0,6640000000.0,6640000000.0,8310000000.0,1040000000.0,True
approve,0xc117a0625113621a403d434e20ccc830bbb8ee10,0x14f380abac178bf284b591e5c1f1d088a0ca1b5b,5460000000.0,0,0,5630000000.0,11090000000.0,5380000000.0,5380000000.0,True
transferFrom,0x98b94f5911b2c8049afc9131dd9c1f8dd49fcee6,0xf2a808cc1f8d91cbf3d92345d7221d7bd2ffd084,0,0,4890000000.0,7000000000.0,2110000000.0,14850000000.0,9960000000.0,True
transfer,0x631121af046e083cf84fe1e76b977dacbb1f86bf,0xa23a86b235536e0325d400fe8191cfccfbf61339,0,9060000000.0,0,7300000000.0,7300000000.0,11870000000.0,2810000000.0,True
transfer,0xe3076cef1add82c56038b58b969946dfe4d9b22a,0x77752de79cc766c5871e398dbf390463fd217cc5,0,9100000000.0,0,6730000000.0,6730000000.0,13990000000.0,4890000000.0,True
transferFrom,0x4a20ffe51e1949d842645ddc2a161f00aed1ab6e,0x432a852e0354146061ea1ffdf073dbce87dcc3be,0,0,9020000000.0,8220000000.0,8220000000.0,6410000000.0,6410000000.0,False
transfer,0xdf473aa87b9f0950ae4f836414207af38f8dbada,0xd48a7a3275ccce1e957b3afaa6f44dfb44b75ae9,0,8360000000.0,0,7090000000.0,7090000000.0,9280000000.0,920000000.0,True
approve,0x23b858501a36751a0fe3654942d29e24662abaed,0x8683e5b9bcde7c9b1f7898cce355a7a4d54f6068,8860000000.0,0,0,7260000000.0,16120000000.0,5460000000.0,5460000000.0,True
approve,0x636fca84150fe8133bf6c32992ba1d58fc246e97,0x3a36e5d42cd93e481aff5a32edc5945e7b1f0393,4510000000.0,0,0,4510000000.0,9020000000.0,9930000000.0,9930000000.0,True
approve,0x060521f2e9a9e6376604a7566800c9b5e0b45559,0x511e5294d1040847dfd8e9a601daa0223201b7b8,4630000000.0,0,0,9560000000.0,14190000000.0,8260000000.0,8260000000.0,True
transfer,0xf001d4c31674b28aff16eb6aa9bc885a077e1ea6,0x1b3b169bb6c61038ee89b73c30fa2d9846bad1fc,0,370000000.0,0,5150000000.0,5150000000.0,6590000000.0,6220000000.0,True
transferFrom,0x378a951bd081a74a4fa257995ab3077770f25afc,0x63af6343d1455487ea8dc9a7aa5b4a0157af710c,0,0,6330000000.0,9180000000.0,2850000000.0,9660000000.0,3330000000.0,True
transfer,0xad7be61e0c02adb313330323e6fbeb187239e42c,0xbc10e2eaeae5e13f42f3f7d225d096621678016a,0,4350000000.0,0,5560000000.0,5560000000.0,11630000000.0,7280000000.0,True
approve,0xecd1b4e4d105c0f436ed965835f1fec823122c1d,0x4031c6620f60d8ed5f06c877b9ad3a1d1bb6dc51,6420000000.0,0,0,6370000000.0,12790000000.0,7330000000.0,7330000000.0,True
approve,0x6685c240c5bd31e90378b72a0c17a069cfc4675f,0x939e99814bad673cadc3813a6273d7c632f1ed6c,3650000000.0,0,0,5110000000.0,8760000000.0,9710000000.0,9710000000.0,True
approve,0xaea27c10fc91b99593c5fafed235419c7dcc3caf,0x36f487628bac3e8d380d1e0554f432f3a61a7f03,1090000000.0,0,0,6740000000.0,7830000000.0,10700000000.0,10700000000.0,True
approve,0x4f7e031c7e3c3d25e7940044fec15095d0ca2b41,0xbfe623f51e2992544d8f6c24c57ad35bf3dc2ffc,2530000000.0,0,0,7560000000.0,10090000000.0,8610000000.0,8610000000.0,True
transferFrom,0xa5eb10f4f3f674c767159eef50739171ce73ac05,0xd60015c33b331ffc787198828e17acf2939d1370,0,0,4850000000.0,5660000000.0,810000000.0,14000000000.0,9150000000.0,True
transferFrom,0x31f2fab0f74c94387a8b2caa929c9a2ad02acde2,0xf69a6c75ab63bcbee5fd1467833969ed4da0a7aa,0,0,4220000000.0,9560000000.0,5340000000.0,9450000000.0,5230000000.0,True
transferFrom,0xe4e31cb001c040aac1a1bb28741fa021082d6da1,0xc743adf89ba7585e79c97ad9eb0e9299a3f71d4c,0,0,6310000000.0,6380000000.0,70000000.0,13930000000.0,7620000000.0,True
transfer,0xdab58648fe79ca1eb6152555d9d6193df3181615,0xc1c3e25aa5d182c7b9ee2325394adde2531f25dd,0,5300000000.0,0,6250000000.0,6250000000.0,6680000000.0,1380000000.0,True
approve,0xfb83df77213d84215633fecb835c78b7fccf0464,0xf16d302ddfee0b4e1f0dc40e32bd93c1117cb09c,1620000000.0,0,0,8830000000.0,10450000000.0,13430000000.0,13430000000.0,True
approve,0x205472fd947b2fee9c4fa744675c9ba155e9b03a,0x4089d39f8b3778e95375b5db302e1ccb8fe56639,2720000000.0,0,0,7120000000.0,9840000000.0,6870000000.0,6870000000.0,True
approve,0xf0d3c00b0b13faa9d9bd1d47c2c6556be879f6e6,0x0bbc333e5213e385f66194b55d0c70a9402e28e0,2080000000.0,0,0,6030000000.0,8110000000.0,6990000000.0,6990000000.0,True
approve,0xae0853ff357a3d49efe8b441efdad2c803fff458,0xc99bfbc0147d85d25cde9d0fee9441fad775adaa,5040000000.0,0,0,6960000000.0,12000000000.0,14080000000.0,14080000000.0,True
approve,0xc67e4c13838bca74ac78205df6d7d9308188bd5d,0x5de3abed1d1e44a73be305e38d399cfabf61fedd,7330000000.0,0,0,5400000000.0,12730000000.0,9930000000.0,9930000000.0,True
transfer,0x5851439726f68c9658c17646c3eed6b60de67a47,0x75e98464855273ed95e0d1ea94eee78eb8fc6596,0,4010000000.0,0,9580000000.0,9580000000.0,8660000000.0,4650000000.0,True
transfer,0x3572ce3cb950a7ab0e7a49e56ad7d638d2c2f43e,0x955f0acd060a6b826237b986cbc0729cbe1997b6,0,5350000000.0,0,5150000000.0,5150000000.0,12630000000.0,7280000000.0,True
approve,0x0c1738f9db84246ead74a1be1659339c837c6cc6,0xa5e0280b81c32d1336977548e67d0a709538ab61,8930000000.0,0,0,8990000000.0,17920000000.0,6340000000.0,6340000000.0,True
transfer,0x8bb0c076e113c9c0158474f411cc0f1f7d3cdd47,0x8a606dd90895e0c35b7dade9808b052b4065b755,0,7300000000.0,0,8530000000.0,8530000000.0,9950000000.0,2650000000.0,True
approve,0xfc903040bbd845b8248323248e45855609ed2f72,0x35d05408d2b147da84a3e2c2c41d81c377b03ed3,7360000000.0,0,0,7010000000.0,14370000000.0,5730000000.0,5730000000.0,True
transfer,0x1f2f3fd79d1b99def590e668bd183470f400c250,0x65347763c9b62c3a377c0dc3681d70e6fb819a75,0,6560000000.0,0,6560000000.0,6560000000.0,5360000000.0,5360000000.0,True
transfer,0x38c330114b9cbcc86d54fcf21de1b266ae0940d2,0x68b9d79012dfc701454b84c8f9fbe77a23dc02ed,0,9500000000.0,0,7490000000.0,7490000000.0,13790000000.0,4290000000.0,True
transferFrom,0xab909e801ea453e65950119c56caca29af612637,0x405b30562e872d079f39857fc33f901ef7b792c5,0,0,1190000000.0,8760000000.0,7570000000.0,9430000000.0,8240000000.0,True
transferFrom,0xdf3816e9305e26432c2177f76c492e3ace878294,0xc15ed793f4f5612064836a94e20ed4ae1d8a3ef8,0,0,6510000000.0,6780000000.0,270000000.0,12260000000.0,5750000000.0,True
approve,0x18211afe99bd1f9523d773b8c0418b23cbe16d84,0x761cb121793dc50209a106af5208eb90529ace48,1530000000.0,0,0,9860000000.0,11390000000.0,11920000000.0,11920000000.0,True
transferFrom,0x35949c4ac6e6dcf8cc7cb902dfdd78c146e277a1,0xf7b56fd2f9b80ebe4aa8af2d7adc4bb8c44b5c37,0,0,6930000000.0,6710000000.0,6710000000.0,5390000000.0,5390000000.0,False
approve,0xdae238c0de1886eae808d9858c4d9a59350a10d1,0x635430f0433778edef9ee16a390f37aa1f71e89e,2350000000.0,0,0,7580000000.0,9930000000.0,7760000000.0,7760000000.0,True
transfer,0xbe86d668481d4d10431c3c1fd7d8b329781e8ca5,0x873be6dd36be54c0dbacdc50ff8cc77541781279,0,6460000000.0,0,9860000000.0,9860000000.0,10330000000.0,3870000000.0,True
transferFrom,0xf4e1e548c55518a3b6014c273a054a8fe62163c4,0xf210e1a89f4e7578162ef11101ccd7186bf3c1c6,0,0,7100000000.0,5830000000.0,5830000000.0,5300000000.0,5300000000.0,False
transferFrom,0xb20ae4258acc4ab50760d53610dff8d3196c4de5,0xe283607e68ce3c991a3bb080c2e6bf1cf7c147f9,0,0,6600000000.0,5610000000.0,5610000000.0,12160000000.0,12160000000.0,False
transfer,0xfb61d68ccd059b9a4db27f869f11c0275a52c6bb,0x6b19f4f48a964e4d3ccd63798d2036b4fbc2f35e,0,5920000000.0,0,6820000000.0,6820000000.0,11580000000.0,5660000000.0,True
transferFrom,0x4627ea7705669e5f98cae4309fbee8f355ea1c68,0xb1d59bbcbb75641ef32b350a4b81fa2c61beaf03,0,0,3790000000.0,7880000000.0,4090000000.0,7620000000.0,3830000000.0,True
transfer,0xea7b71f306ee546b499793d1e8c862c3530c9f2a,0x92557f4c67b32b49718d7aeee0089b56f6645e4d,0,8400000000.0,0,5860000000.0,5860000000.0,5850000000.0,5850000000.0,True
approve,0x80ba9ff06d355a303ae6e39d0c7a7df958e8f363,0x07084c337bed13644a1765fb8a063ba8c7bc5c79,5210000000.0,0,0,7760000000.0,12970000000.0,13460000000.0,13460000000.0,True
approve,0x0023af66c5361298ac165ecb242efb746bd0d6cd,0x1b1ac4325a6a562b52ed96d5b36105349024f1ca,2690000000.0,0,0,5720000000.0,8410000000.0,12080000000.0,12080000000.0,True
transfer,0x37d6087a0c5bef1fe40d43311c1dc1e740810a0b,0xd3e2e5de90cfe3462d39ec90a68cde6a755b17e4,0,1320000000.0,0,5600000000.0,5600000000.0,11280000000.0,9960000000.0,True
transfer,0x5a175f1d6ee005db37bf48f05af9ea68a71eec75,0xfaedf21c3b84c3795c0c2c1014e857fd0df1eac6,0,2550000000.0,0,7880000000.0,7880000000.0,8940000000.0,6390000000.0,True
transfer,0x76665aade5979740de7de8e1b92f3f35583afe0c,0x43fc62a84a51f9c737d61dfe659f5b61f426e940,0,5920000000.0,0,9030000000.0,9030000000.0,7900000000.0,1980000000.0,True
transferFrom,0xed6a9ef4c4dc081469dba5987e730d56ed68300c,0x5a56a3094225f828ccfb854f44d63a6c6c43987c,0,0,1170000000.0,9630000000.0,8460000000.0,14530000000.0,13360000000.0,True
transfer,0x353c201f5684d5b6e4a2992d2730eff72fa28eba,0x0739d59cecb80a00227c23c0e08c501d1188512c,0,1420000000.0,0,8620000000.0,8620000000.0,11800000000.0,10380000000.0,True
transferFrom,0x35b9954977d21e769187f8270b4f15934f19f911,0xd78f1974bf66b831ae2a251fb08e9d72d24cdc9d,0,0,6010000000.0,8260000000.0,2250000000.0,8920000000.0,2910000000.0,True
approve,0xc06d4a52de5dc3c3aec6429ae6cbadc55c2d9c07,0x9c60c1b99954b0497c0596d7a4a42b2d31df6a33,6200000000.0,0,0,9390000000.0,15590000000.0,12180000000.0,12180000000.0,True
transfer,0x8ace44dbbb5a292511ae2a1756c1e965d197d2b8,0x03f2bd9105f5b2173f980d81a897ce4fb6949fd4,0,9240000000.0,0,7190000000.0,7190000000.0,7410000000.0,7410000000.0,True
transferFrom,0x149135ce60fbd64a4758a4ee1ce077fdbcf37833,0xe212f16c14444635f0a795178722f710d4bafd0a,0,0,8410000000.0,8410000000.0,8410000000.0,5990000000.0,5990000000.0,False
approve,0x96e45ca9c4b0f9088fb53f9babbfcc6788e56253,0x3df419b60102dc4bac6e92d5323d2dcaca257b3e,770000000.0,0,0,5190000000.0,5960000000.0,12430000000.0,12430000000.0,True
transfer,0xbf97fbaf14cc3132b672d0870935584f69297a1d,0x6550dff6cbe903f7efc40b085cbaf5eac00dbbc1,0,5050000000.0,0,5990000000.0,5990000000.0,12080000000.0,7030000000.0,True
approve,0x0a4e46373e2adb7ba7057036e0437715ef07ff79,0xb567854f7a5f5f02b86170a20a178e6151e4a6f4,5770000000.0,0,0,9360000000.0,15130000000.0,5770000000.0,5770000000.0,True
approve,0x717aca295a18941961b6897d748d869a961626cf,0x735a19d646333cfa6f136afc92967f962953cb0f,5290000000.0,0,0,6290000000.0,11580000000.0,11020000000.0,11020000000.0,True
transferFrom,0x131328c092f6d23311f82cb7f42da940be12a79d,0xf42546bb3d2d0b2e2d9d6b1c132ab5051d2dbe33,0,0,7550000000.0,9090000000.0,1540000000.0,7580000000.0,30000000.0,True
transfer,0xc9f66dfbe849f9d13baddc081eb06618382ca102,0xdef969fadf5ccc4f5a42776127c050cb82340a3a,0,4410000000.0,0,5490000000.0,5490000000.0,9250000000.0,4840000000.0,True
transfer,0xbeb919796e903d176ffbaedda9c900523e65e759,0xe36fccb8fdf8761a74dded496123ad94c5ccd9a7,0,670000000.0,0,5720000000.0,5720000000.0,6670000000.0,6000000000.0,True
transfer,0xe7f7c80ddbedabc77d00645e1ae367976d08739b,0xebe1e190bf4f918f07c2b49d10ef0edd9e3c3333,0,1210000000.0,0,10000000000.0,10000000000.0,5490000000.0,4280000000.0,True
approve,0x1036e0a5b67cc82ca2b562e27169e01f9118e470,0x25df953e456bbd4c1594bc51ca01e13356ccab80,5650000000.0,0,0,8820000000.0,14470000000.0,14430000000.0,14430000000.0,True
approve,0xb1277a667b9deeb69162e600ae91972a75144d9a,0xafc822a8d1293791fadf1feb3ab6888048d7666a,2500000000.0,0,0,8670000000.0,11170000000.0,12380000000.0,12380000000.0,True
transferFrom,0x32b950962d2544fb988e40b5043c3cf988221eaa,0x44fde56bb6913701fe693d8924b413f43fbbfca8,0,0,510000000.0,9530000000.0,9020000000.0,7870000000.0,7360000000.0,True
transfer,0x459babc8690ca55f55b4e98d220c2771618175aa,0xd6a8954c365128f4b3749045d870b23acbb4d9ab,0,4710000000.0,0,8970000000.0,8970000000.0,8910000000.0,4200000000.0,True
transfer,0xa5ec89df670dfb94f717f33849bc55000a49ff96,0xdbf141595bb44dbc56a3ebfbaca60960ef6fd99b,0,7690000000.0,0,6030000000.0,6030000000.0,9570000000.0,1880000000.0,True
transfer,0xfbdc9925fd5f4e92f6a97fc6320f5994520ed372,0xe2cf3843e540a6df9b054c19b2188b49bb549297,0,8880000000.0,0,5180000000.0,5180000000.0,5140000000.0,5140000000.0,True
approve,0x206cfc0656274e2047dec434303967cbc2fa7d13,0x4bb9600c40926cd0896bc1d3fa7d92b25ab76e1e,7940000000.0,0,0,9730000000.0,17670000000.0,7630000000.0,7630000000.0,True
approve,0x8e2cdf249d0b1510137eac0f4d29af91d5f4ba58,0xefb73f6b3a81bd1b68da4aea167cb75f03c2476c,7590000000.0,0,0,9650000000.0,17240000000.0,14330000000.0,14330000000.0,True
transfer,0xe9fc5cc1daadd2d46086ae3b4ed29634cd3d48db,0xcbe6006f91c4f7cbe020335dcc8c5d2f280630fc,0,9970000000.0,0,7330000000.0,7330000000.0,6700000000.0,6700000000.0,True
transfer,0xd0b09deb6b2598ab22e2bcabc7c7a9f415073713,0x7b371d7bb1e7e58d9a6db8ea04bffbe37fc9c987,0,2850000000.0,0,7030000000.0,7030000000.0,8010000000.0,5160000000.0,True
approve,0x10f43cdd7d6845740f6722da251cf3240228c7ef,0xc2ddac4a93b6368358616adbc664eb6e4edd17bc,660000000.0,0,0,6200000000.0,6860000000.0,13240000000.0,13240000000.0,True
approve,0xb2e0902f814f5d29997cd6e9d2ad3b41e5bdd329,0xa5bf34de87e2cb33e3fadc07db79ecd07ec01e37,6420000000.0,0,0,8260000000.0,14680000000.0,11580000000.0,11580000000.0,True
transferFrom,0xd78ed2537608e7940fa346ce83dd2b31e995a630,0xe3964c3b145c245d8be3e60a9357fb7f945341ce,0,0,6690000000.0,8290000000.0,1600000000.0,11050000000.0,4360000000.0,True
approve,0x87b187055be2a28f585887cd7f451ffdbd430687,0x8570f194e8fdaa009deb9fb68fb002bdb66bc054,170000000.0,0,0,7910000000.0,8080000000.0,12100000000.0,12100000000.0,True
approve,0x8291e396d272bd00b877ca2d9f3f8c896f64a4e6,0x7ff9b5d1cc87fe37ca5b2c9969537316264ca1e7,8070000000.0,0,0,8070000000.0,16140000000.0,11600000000.0,11600000000.0,True
transferFrom,0xc14e467e3b4d00eb6e9dc6137a8d22bb061ed119,0xa983847100d85ae5bf7f77a566b09c4bacccc254,0,0,8480000000.0,6790000000.0,6790000000.0,11800000000.0,11800000000.0,False
transfer,0x46b14a51da865a5f0fd2ce89b252f512ade4499e,0x5bddbc080842d92b5aa266a97c12ddb9bdfd0d9d,0,6870000000.0,0,7640000000.0,7640000000.0,12970000000.0,6100000000.0,True
approve,0x9b1107bc9d69c2193dbb2ba05950f50d7456fa2f,0x6645b249f52ed29c5103731f1d40c85b97175b60,8500000000.0,0,0,5550000000.0,14050000000.0,9120000000.0,9120000000.0,True
transfer,0xf123577080ec7494bc1b09c58402a43ad56a5347,0xf2dbc52ab91dfb492e88c6270c00cb4b97e78ab7,0,2520000000.0,0,6460000000.0,6460000000.0,8190000000.0,5670000000.0,True
transferFrom,0x71dd3f0482464510a1946d0b3d204b240ed447e9,0x4435bfbac3b123e1c60f6d518a40a3c7f51ad1fb,0,0,3370000000.0,7740000000.0,4370000000.0,5480000000.0,2110000000.0,True
approve,0xd496b8f26a61b2e8e507a02364c9f2fcf9f127e0,0xdd11dcab6d28215a52b5616b69a23c24330a7b63,5950000000.0,0,0,9360000000.0,15310000000.0,7670000000.0,7670000000.0,True
transfer,0x5622247ce97cf200adde4b1da4af65f3f3324779,0xddd6c300cfb170d972dea3943c61a63ae895c6cf,0,2600000000.0,0,8020000000.0,8020000000.0,5280000000.0,2680000000.0,True
approve,0xe4d40c5f444cdf01833c12d090c4fb7cf3ed49ac,0xbffcc0d729c5f77843239dbf51036e549db70f72,3820000000.0,0,0,7820000000.0,11640000000.0,14640000000.0,14640000000.0,True
transferFrom,0x4c4b7eaaefa58e221b47f0b66934ffe413ba13a3,0xb611c3e7616e19f52930a01806d1a062d334d1fd,0,0,4400000000.0,5780000000.0,1380000000.0,12440000000.0,8040000000.0,True
transferFrom,0xb03de53e93da29dcf0fbcd044e537d179d4106c2,0x595358d101b74916f71f25a768288c65869165e5,0,0,2880000000.0,7880000000.0,5000000000.0,6920000000.0,4040000000.0,True
transfer,0x52ab508b634550f312daea11ae6026f3aa25f645,0x123014e88b070aa14bc1385ba60dec945c85726c,0,8670000000.0,0,9280000000.0,9280000000.0,7230000000.0,7230000000.0,True
transfer,0xb61fe42dd75b33580ca6aa2d2852dfd76e01ace6,0xfb808a7eea7f484fd39ace828144f68c2927693a,0,4710000000.0,0,6220000000.0,6220000000.0,11960000000.0,7250000000.0,True
approve,0x54a052b2641a7e98a3a9373c09ab243da2854b87,0xc19d9ebe9de364f58f8bac2c65cc38b58b0c711c,1810000000.0,0,0,5840000000.0,7650000000.0,12600000000.0,12600000000.0,True
transfer,0xfbd1ba4330912a6f47b16ae7689b47f2f018aa86,0xf45ef82634c6d53afc9b9d2cd1546f37e3e4ef63,0,5760000000.0,0,8230000000.0,8230000000.0,7300000000.0,1540000000.0,True
transferFrom,0xd30819a9c1eed596d81e9c08297790fc0f6ca7fc,0xac114458ecdb8f68c96fd6175b5eee855c34b01a,0,0,6420000000.0,7010000000.0,590000000.0,13860000000.0,7440000000.0,True
transferFrom,0x08f37c46755b5779aa54dcfaa418e48ed46cb41b,0x9aa0edc869ae655bdef81caa48e2d92326385cbb,0,0,2230000000.0,8980000000.0,6750000000.0,12260000000.0,10030000000.0,True
transferFrom,0x6b021855b6241ccedfffa8f15ccd420a7f13119d,0x2f287e41b8a614e0ea3af49332acbfe08174c3ec,0,0,1010000000.0,5700000000.0,4690000000.0,12650000000.0,11640000000.0,True
transferFrom,0x17ed7737566762a098591c640a9b491b0aafa5e3,0x5ba89679e93feed896699fde3ced8bc82f8b89fe,0,0,7910000000.0,6960000000.0,6960000000.0,5860000000.0,5860000000.0,False
transfer,0xb53dd6f82a7891a6bff243ce30f6597658afebd3,0x5c68a364b73ae34be0fa1aa6f7a7ac86209c4db1,0,4430000000.0,0,6800000000.0,6800000000.0,6290000000.0,1860000000.0,True
transferFrom,0xf0416cda5c8c23d150ec6ff1301fee2c49da83bf,0x255288168f46c932a6b495e0a5541985d408583f,0,0,4540000000.0,9930000000.0,5390000000.0,10100000000.0,5560000000.0,True
approve,0x01670cc7817ea53e54fe6857e9217582f0289f79,0x6a565189bdec7f1578bbe26295455684aaf00071,8240000000.0,0,0,9430000000.0,17670000000.0,6410000000.0,6410000000.0,True
approve,0xd68523712b0c006ad7db3c4f7266ccd077d0f24c,0x70168b060c3755e7aa0a401fcc4678d5a24dfbe2,900000000.0,0,0,6460000000.0,7360000000.0,6830000000.0,6830000000.0,True
transferFrom,0x43aae802174ddc10b22d04f23aa53d12de22a93c,0x00a265c652d9a059fda6f617dc079e52d08f293f,0,0,7120000000.0,7120000000.0,0.0,8370000000.0,1250000000.0,True
approve,0x93eab9d698a2d829783b0cb466ae5f42f676aab0,0x171b0edf553e9dbd8061e8543d4a4a77e5a0c375,550000000.0,0,0,9920000000.0,10470000000.0,10750000000.0,10750000000.0,True
transferFrom,0x6f479b10f95c8dd03e154e984402d6b85e6b94c6,0x56ffc37267a42ce0e7f2b447b423519a435cb5c0,0,0,7790000000.0,5060000000.0,5060000000.0,7510000000.0,7510000000.0,False
approve,0x3a7de732828d152e88f8cde3923b51b985b7ccaf,0xad8b7370314789a27ed7c35b67ce48426ab7f9af,9540000000.0,0,0,9540000000.0,19080000000.0,13530000000.0,13530000000.0,True
approve,0x8960bb32e3a9e9de42f3375b8f2d66b2ddbb078a,0x2668c77b0874aa2ad9c9b506cf51f44c0d72af27,30000000.0,0,0,5270000000.0,5300000000.0,7520000000.0,7520000000.0,True
transfer,0xecae4bbdc51e567447d3dd36ea782a2053c48f16,0x252ee90cb558c640dee92aac3da4c5d938a10561,0,9650000000.0,0,7720000000.0,7720000000.0,14780000000.0,5130000000.0,True
approve,0x290be101c10d7beb2d3b37afee9bd0afcd4b7f0a,0x89b3dfa09f7d85c234a9ad6884d9ea6d88d3b75b,3300000000.0,0,0,9420000000.0,12720000000.0,8700000000.0,8700000000.0,True
approve,0x616fa94f668316aeef65e06ccd6d5e928258924c,0xdf78d3735197ccb3e689c7741363eca3569e2052,6380000000.0,0,0,9960000000.0,16340000000.0,9740000000.0,9740000000.0,True
approve,0x44bd606947264e8da697be173997f1a1b3088026,0x5a9bec94425a0ae62ad85f07aa9339f01c862262,5440000000.0,0,0,5590000000.0,11030000000.0,6850000000.0,6850000000.0,True
transfer,0xa233f80c0ef150f0c9cd887099f20e5bf04d89e5,0x0f854a3d76b59c58fafe182f06845019b28f0cb9,0,2580000000.0,0,7680000000.0,7680000000.0,14100000000.0,11520000000.0,True
transferFrom,0x09cce5944b07bc49ccbc1c5d74a722daa4e0e176,0xe70b1aade3077b3ba07e397af2c45508b5403e90,0,0,2050000000.0,7520000000.0,5470000000.0,10910000000.0,8860000000.0,True
transfer,0xb2e096f518f31284366e1b1c1aedf54fd2e55353,0xe9c6a75afd76d4f78ca8df054e17d99d79efba71,0,8380000000.0,0,6620000000.0,6620000000.0,12840000000.0,4460000000.0,True
transferFrom,0xe432c040dc1b0b90deab25d5708251054afcd127,0xb54c5dc2a9cb2758f16e0e2267de4dbea18943fb,0,0,6000000000.0,5630000000.0,5630000000.0,7450000000.0,7450000000.0,False
transfer,0x59a50ac2685402bc243e9efdc67fd0c445a8b9a2,0x07c2b0aeedb7f377378e5556d1d60d3656041757,0,4890000000.0,0,7010000000.0,7010000000.0,10950000000.0,6060000000.0,True
transfer,0x0093e2e5dbb6d0fc8231abde82e027677005bc74,0x0222c0c85488cdf3b78733c4a45cb0c1b78d0d82,0,1850000000.0,0,8620000000.0,8620000000.0,5800000000.0,3950000000.0,True
approve,0x8c28f3f92607e3cbc92311fbc4694ba4e8fc0d9f,0x5fa54177389a1d5db27e5097d3f07cb6d52f2410,6320000000.0,0,0,7670000000.0,13990000000.0,8230000000.0,8230000000.0,True
transferFrom,0xe8dca428e33c9646abd8a3100fdd3aa8dae137f2,0x4cfae460fcd66987eaca27588f9a13086eedbdc5,0,0,7210000000.0,9950000000.0,2740000000.0,9660000000.0,2450000000.0,True
approve,0x60d37aeb4cb3281469195045f55beb90a6cecb43,0xa9e55d9d813f4c5faa5a99b2ea6001c13e4a73e9,3450000000.0,0,0,6610000000.0,10060000000.0,11750000000.0,11750000000.0,True
approve,0x14268f9353a664d8c5cc8fca9445e7be1ada7461,0xc257762ecccc39ac6fcb12de5c2c0917976df262,6340000000.0,0,0,7580000000.0,13920000000.0,8730000000.0,8730000000.0,True
approve,0x060ff0ea25b1f6f5f9ff57bed176757b453f15e0,0x2802126259ea408b08b0312662157f394fc838d1,1340000000.0,0,0,8810000000.0,10150000000.0,9210000000.0,9210000000.0,True
transfer,0x15d4398801b6c05a56200afafe2e779d4d5ba555,0x52a4abd6eac84634b12241593fb228587348207a,0,1610000000.0,0,7190000000.0,7190000000.0,6720000000.0,5110000000.0,True
approve,0xd3efc91b062e31b2e8848e8764622bfffcd387c0,0xdc8a4f66e63eaf0902956604edc4bdd5b39d828d,8290000000.0,0,0,5760000000.0,14050000000.0,14360000000.0,14360000000.0,True
transfer,0x3f46b5f3fc14aae7e549e7d5882cdb331aafb94c,0x56afee7553db6003b994432aa14f6d64ac06d20e,0,4470000000.0,0,7630000000.0,7630000000.0,11570000000.0,7100000000.0,True
transferFrom,0xd5ca605fdff8274ab0696ec05a9ed12d9fd272c7,0xe942dddf6ef2579432b5f68cab15b0612e3e8048,0,0,8110000000.0,8110000000.0,0.0,14530000000.0,6420000000.0,True
transferFrom,0xc3d0508add91b5ffd3a62f75a586afd195fe421c,0xb73f1e1220239a074e52b1e858c28f32715a740b,0,0,7550000000.0,9200000000.0,9200000000.0,5510000000.0,5510000000.0,False
transferFrom,0x9ca70f6f2adeff622eba4ecbfd64262cb73d2e05,0xf51fc7878062f98138b8c3b22ca6b96a59112608,0,0,5310000000.0,6150000000.0,840000000.0,10990000000.0,5680000000.0,True
transferFrom,0x72b643b2dd427661790ee27f87da5c77d97b17b6,0xc3394d2b6b6d054b67a8edf7c8d0be77a243935a,0,0,9510000000.0,8950000000.0,8950000000.0,10620000000.0,10620000000.0,False
transferFrom,0xc4f177c57423c1263934726bb3fc4583d7fefb04,0x57b5c5f5f860680c223a6ead13015e550fa77f7e,0,0,9320000000.0,8540000000.0,8540000000.0,14320000000.0,14320000000.0,False
approve,0x978f26fb5b0c9f3d9aeb8c2fc1cd7e37381e9cbb,0x2af4ba6f28cfd3379186fc89b0901dc479b865c2,6100000000.0,0,0,6670000000.0,12770000000.0,13060000000.0,13060000000.0,True
approve,0xadd72f64ffbf2ec33fe6ce1c39013bcb4f79cd2f,0x9fc9516b1926871649bcf1a1bdf8755037351aed,320000000.0,0,0,7580000000.0,7900000000.0,14070000000.0,14070000000.0,True
approve,0xb1b8f99a6dc890cbc5cbe3e57e165192af0499df,0xa6fd47f880b52f63343a650a180302429d4609f8,5030000000.0,0,0,8840000000.0,13870000000.0,14080000000.0,14080000000.0,True
transferFrom,0xc5f7ee81a123a5f34d18b048dc9607d4109f78ef,0xea5882f1eb3daad45813e61af07c07dc97b4e8f9,0,0,6640000000.0,5260000000.0,5260000000.0,5050000000.0,5050000000.0,False
transferFrom,0x8f863ed1899b61edb3c7cbc31f1536cea4f2642d,0x8de667e1ff97c764caafb83d7cf38fa849406774,0,0,480000000.0,8800000000.0,8320000000.0,7700000000.0,7220000000.0,True
transferFrom,0xf1249f9f98a1d9ddd42fd567f8322e5d174be787,0xd296bbb333ad7a8fc018f7f85c55235447a45c3b,0,0,3470000000.0,6570000000.0,3100000000.0,13950000000.0,10480000000.0,True
